timestamp,open,high,low,close
1607731200,544.2792467673735,undefined,undefined,undefined
1607644800,559.9681688060556,560.0948650176941,536.6039837480919,545.2052871727692
1607558400,573.9290145894145,574.8450094838519,549.1802302242935,558.5064466850556
1607472000,554.8192450767056,577.7084307652647,531.187178148795,573.3586030033067
1607385600,591.1307626241443,591.8160864000191,550.8678023008441,554.7577055601023
1607385540,591.3848587783384,undefined,undefined,undefined
1607299200,602.7255864226379,602.742262389462,584.8352259386565,591.6097143548461
1607212800,598.7261542456483,607.2885138173823,584.1861367817514,602.7363128377636
1607126400,567.2330081056701,597.2707045642893,561.6357962799134,597.2707045642893
1607040000,615.7055350239013,619.5565691120775,567.2975316975184,567.7261201367236
1606953600,597.3579431280484,622.6474479314286,587.5015608658948,616.374528974735
1606867200,585.4457059048966,603.6373887777339,577.3447997292142,598.2369710239107
1606780800,616.3764414668176,635.7547964872998,570.8152829572092,586.3264070613179
1606694400,578.17983350159,615.4998078359008,571.2490607622952,614.6735562458434
1606608000,537.8770580824788,576.4190083114493,531.3915317491264,576.2665645532712
1606521600,519.3717901485204,548.1314179134412,507.7779723883415,538.0384476770519
1606435200,520.9713892911791,530.9386143300708,496.0017960726064,518.2048263318342
1606348800,567.9622837440396,576.675723233401,485.1789631019275,518.800498553263
1606262400,605.170357596151,605.8457506869142,556.3239450112044,570.3167776349391
1606176000,608.9248234482676,621.7654232867666,594.1194237540657,605.0422592985864
1606089600,562.2983605211687,610.4762077667068,551.4803176125881,609.1893651202312
1606003200,551.6100613897263,580.5320622393674,513.4778089632098,559.7022595395147
1605916800,510.2209095924901,552.5243982943383,503.39111137766076,551.7373758581169
1605916740,510.00704232687883,undefined,undefined,undefined
1605830400,471.5353580617068,514.2225161795699,471.2906366080688,509.75460041431893
1605744000,479.63755417780357,480.3596310671499,465.6289529443315,471.6119160591558
1605657600,482.55037531029757,494.4112010400466,463.21365505499523,479.25947071039343
1605571200,460.37570290748727,484.5125643963757,460.25219241696163,482.6865689413172
1605484800,446.0614121946676,465.8655720028664,445.26226983260756,461.1582231253827
1605398400,461.17279445067544,462.4794643312177,441.5503272678672,446.67993134260666
1605312000,473.7437610237579,473.7437610237579,455.33963480350474,461.47346207831316
1605225600,462.995217693232,473.85265917137406,457.92353319261343,473.31378616869097
1605139200,463.5985131696097,470.03528320729725,452.53859309718445,462.7279581610429
1605052800,451.11442893442637,476.2964832240757,449.8322984072604,463.9205078561771
1604966400,443.38880153694805,454.94577782065693,439.60462543103876,450.7860385557084
1604880000,454.484312932236,459.08360036260575,435.4150515023659,444.4249446596249
1604793600,434.75429530804496,460.21279277404784,432.8101000620105,454.7826051645047
1604707200,456.1749264631265,468.3432627678253,427.1791343482871,435.5247853439587
1604620800,417.4616962698489,458.3700649417952,415.1883173406833,456.17143952181067
1604534400,403.60882427385025,420.5075193781576,396.8725607440122,416.6583506276466
1604448000,387.89078758314344,407.89533863420536,377.44842466949285,402.3175866457204
1604361600,382.9535171596225,389.73567256958137,370.748893192888,387.85587493774545
1604275200,396.98071559353167,404.1864440862445,379.1001991305064,383.5034637400189
1604188800,385.2658317514344,397.25032101416843,384.98500576911727,396.77035950777605
1604102400,382.58489684205426,393.17019138822513,380.9623484145158,386.64108175503134
1604041200,381.8363929495643,undefined,undefined,undefined
1604016000,381.8363929495643,384.8842284343606,374.60587932587083,382.7589276628781
1603929600,389.0391970646184,393.6432954412332,381.062824660329,386.5039698118483
1603929540,388.5886713435671,undefined,undefined,undefined
1603843200,404.1717229079649,408.9586138047639,381.2804337658267,388.6209058301684
1603843140,403.91782759159406,undefined,undefined,undefined
1603756800,393.0184476605093,409.69184161796534,390.31322863558825,404.3053031052802
1603756740,393.05435017535166,undefined,undefined,undefined
1603670400,405.30919059932444,411.1167071707315,383.62970404253684,393.67963395045234
1603670340,405.85303464827064,undefined,undefined,undefined
1603584000,412.21543741255215,417.2436603134793,404.91417043965754,405.84987275369303
1603583940,412.3996783020625,undefined,undefined,undefined
1603497600,409.6209159286633,416.62213517803144,407.42268133976194,412.373979447158
1603497540,409.49306607352617,undefined,undefined,undefined
1603411200,414.2504337000517,419.24225945336,402.1692883850968,409.5689209265076
1603411140,414.4014459251245,undefined,undefined,undefined
1603324800,391.9363992817313,420.62250530735497,391.9363992817313,414.49111427399447
1603238400,368.3313478264675,401.24805913043946,367.60865243741085,391.5887907601401
1603152000,379.39188530599444,380.66236382181927,366.39723103720615,368.20832405316196
1603065600,378.4563084848345,383.70260113604326,372.90720666087503,379.23735488689226
1602979200,368.516563208217,378.5697405557481,367.83287456708655,378.16485628526607
1602892800,365.52456171006367,370.3089774066494,363.5222060120199,368.41091273527695
1602806400,377.729674779917,379.7888831810361,361.7506689599377,365.45422475347317
1602720000,378.8369185417633,380.92558113647476,370.1622031392574,377.49197233190364
1602633600,381.07110396286487,387.0950998160726,373.6813636665793,378.82789641191766
1602547200,386.7648150980856,387.65587706878824,374.9564222761329,381.0601599576096
1602460800,374.10364091529993,395.00009993899573,365.9555466369221,386.83940079921086
1602374400,370.71481095394023,377.489252102511,369.091358594835,374.26849401682284
1602288000,365.07667105625166,377.97827018421225,364.95224617273624,370.97552860545335
1602201600,350.5254578444977,368.22782733753905,347.77507837912987,365.2974936427301
1602115200,342.26489259533133,352.92573569003963,334.466165306564,351.081094206258
1602028800,340.8708947303186,342.81359351166486,333.3896364698553,341.9427975077344
1602028740,340.3511341946846,undefined,undefined,undefined
1601942400,355.0406278684229,355.0406278684229,337.0881822497582,340.4987824120863
1601856000,352.35448172391744,355.2543981703067,348.8835687019799,353.4451871703858
1601855940,352.56946175789454,undefined,undefined,undefined
1601769600,346.00920429296553,354.01100273523497,344.0911827935478,352.4892703505972
1601683200,345.870620300725,350.9416260597496,344.0318758780915,345.8879314414323
1601596800,352.8112146034418,354.170684388972,335.08840596645234,345.6610054689907
1601510400,359.9866162871377,368.7336390639598,345.7308022167883,352.9961053207004
1601424000,359.92439225853263,360.9972593649444,351.985776215616,359.29396762865997
1601337600,353.78524317483624,360.6072239700022,350.8039587111839,359.8220261564011
1601251200,359.6374004184135,367.16250030534644,352.743140526004,353.94448059304307
1601164800,354.34325012631854,362.07072406122757,347.5755737155936,357.6347743097432
1601078400,352.0063274005086,356.0394956927717,346.82096041352537,354.13523924589344
1600992000,349.03764601409114,357.88241913927715,338.0995197526039,351.8050231017538
1600905600,320.481997535683,352.88609429006306,317.1052046536091,349.0580089110665
1600819200,344.1822505672368,344.4202835706357,314.99791359611595,319.78663111760216
1600732800,340.09569082269536,346.6926949564413,336.00265130217787,344.18586756669316
1600646400,370.7348823598672,375.57597283305836,331.73451800241116,340.50261533606306
1600646340,370.8887137137653,undefined,undefined,undefined
1600560000,385.1463087209551,385.38859326089414,365.7911933057402,370.5737068483333
1600473600,384.4289875015509,387.9843391852947,376.999146721829,385.34162526551495
1600387200,389.36979279621727,392.3712171593419,375.77052378761744,384.25497449567933
1600300800,364.7664537608228,394.1164452121501,363.5903625475848,389.2550414869986
1600214400,364.01657709719245,373.0501352564923,355.4025078826265,364.8711035213578
1600128000,377.2168373246882,381.56817714309295,362.780775980517,363.9893218592618
1600041600,366.18849312743214,383.7092633380551,356.0496684203833,376.8725368297759
1599955200,387.45746765892756,389.25843438816383,353.8824574549781,365.9291640767914
1599868800,373.9740138888732,388.1244266715674,365.3980412787194,387.7523774335597
1599782400,367.9768770851607,375.0316754206859,356.238683085363,374.1478183057117
1599696000,351.20680951213865,377.25980890653807,351.20680951213865,368.011252193033
1599695940,350.8031236618135,undefined,undefined,undefined
1599609600,336.7429806617783,358.9785604986588,330.9533006075064,350.71303784043596
1599523200,353.68642971612576,356.2486535739689,326.71684716749843,337.3599920782415
1599436800,352.7096368554909,358.35502049043356,324.16923434367476,353.37303627384193
1599350400,335.1121703960664,360.18548225002934,317.3991511187208,352.80483670161146
1599264000,386.06101202524223,393.94943463323614,312.51920287961366,335.30246387138146
1599177600,382.2509620231613,400.1082551657606,362.74543047986754,386.5151794965643
1599091200,439.4748593679907,449.7779932593625,375.6044317480565,382.11100566635497
1599004800,476.0677720462037,480.85266837057986,422.15214286067265,439.6554860033831
1598918400,433.9243575726045,488.11177313418466,430.1652134778188,476.0748650207823
1598832000,429.35723137739404,438.833852405336,418.71106133755956,433.8746090565479
1598745600,398.5996053744562,429.41451136551103,398.5996053744562,428.86578142296696
1598659200,395.74599786364826,405.57544813697496,392.390934192081,398.45434556776826
1598572800,383.1648422282244,397.63053347824047,379.95009150676077,395.2583643570552
1598486400,385.8227729539795,396.18461481884134,372.5765931291301,382.0109221589287
1598400000,382.5803583889931,392.3926959534687,377.6358208066754,385.6007773942776
1598313600,407.9197095648108,408.98937525206986,370.6416971599702,383.17284457854396
1598227200,390.72332422674253,410.3551789442731,387.8478202860566,408.24881245842835
1598140800,395.7084529530569,396.9845349428626,383.6708042587292,390.85107935684795
1598054400,388.0305432490874,396.95093797219977,379.8746098121123,395.804656994795
1597968000,416.03803005167964,418.79927567685337,385.3423459756957,387.3068437866581
1597881600,408.7528170367367,419.1180108646114,402.62686587673386,415.9390183980561
1597795200,423.5443197265956,426.6390201625379,394.1764423431068,405.90187445346726
1597708800,431.01648784927056,433.8735750525857,415.9246256950804,422.45540113689935
1597622400,434.49799812972054,446.3214970212417,420.7738460096304,430.11230453885526
1597536000,432.3868812376768,436.69974291376735,412.9242763020982,433.6924494199377
1597449600,438.4101108398867,442.7822381863589,428.85745027760083,433.0875146324642
1597363200,424.93148424092306,444.1803399813287,418.6981150820526,438.05081428516104
1597276800,386.7691925148576,431.01220860321536,377.2532176438605,424.0501834137416
1597190400,378.410359905832,389.2949011838445,366.7816863039474,387.006846805231
1597104000,395.8573172818122,398.10153707920927,367.6778139784641,378.8590733237886
1597017600,390.1907001427642,399.575660844944,386.604154290501,395.73766592808505
1596931200,398.42801895819366,400.0497233912946,384.41814758486834,390.02974187630883
1596844800,378.95818667709756,396.2796614401469,376.2281573686344,396.2796614401469
1596758400,394.89275870947336,398.1436575404109,365.3426030723576,379.63701241683515
1596672000,400.2589580289899,403.20231934136547,391.6988130994234,394.92025534259096
1596585600,389.98489422233393,407.2795162822181,384.4008494788662,401.00681813438655
1596499200,386.55817801801265,402.45885369772486,381.53786761532734,389.342668415125
1596412800,372.1565697607069,397.80149457450415,368.86044788592926,385.8641431709496
1596326400,387.5861355786127,414.2099233812116,330.66035315366526,372.2997711847936
1596240000,346.69593498064387,392.76911208230746,343.66916036060775,387.84858303701884
1596153600,335.1631641549828,349.2416254912277,329.24633167939373,346.7187116707386
1596067200,317.61330691007157,340.4854767767034,314.94371196930825,335.0794447782334
1595980800,317.84598385527676,324.94237636898447,312.7775102582532,318.1007376579322
1595894400,321.9196459804918,326.5058315641874,306.641247306412,317.05569188660786
1595808000,311.57593444666924,332.6544008682893,311.37056195720834,322.2222466105751
1595721600,305.1428032779652,319.2935297609897,300.52442902942386,310.95859948752053
1595635200,279.9369665545663,308.78546260604674,279.7555999992881,305.53939538899436
1595548800,275.5919819523011,287.44039753860056,268.75871662391967,279.6535129735084
1595462400,264.44854067226333,280.5166826199069,260.55680757195614,275.78301656705804
1595376000,245.7853547215629,268.0559497729332,242.0279651189856,264.4123775879098
1595289600,236.12987416469903,246.7911016526232,235.7757830775963,245.63125017588325
1595203200,239.52541105847422,239.72770839925553,234.51445622176288,236.15868165235236
1595116800,235.78487309063652,239.712926930366,233.43549946245295,239.02645797955165
1595030400,232.74685523372068,236.87002614668836,232.37105213672015,235.78183113786667
1594944000,233.56426611798383,234.43263704117922,231.81295365031596,232.77546708320057
1594857600,238.48970909529402,239.16884339088008,230.26509595687162,233.58459832566803
1594771200,240.45409891918106,241.34652073324216,236.92043235977604,238.50610334286162
1594684800,239.40264408214037,242.01951529297853,237.18746519786612,240.40915377650734
1594598400,243.12153396405105,245.13421235782022,237.5849087175641,239.61459035588098
1594512000,239.22116085628656,243.56388216014977,236.8904643381102,242.84930361006607
1594425600,241.4396519899163,241.59082195392287,237.81625751852525,239.19911338266303
1594339200,242.07600797847633,242.12029298599626,236.43276002765742,241.13654567286218
1594252800,246.82417076165652,247.5946263328499,238.5463107238369,241.89211386887266
1594166400,239.4364572189733,248.84128874995588,238.028047781716,247.0336331555158
1594080000,241.45433368253865,243.50297434293162,234.98670720888722,239.3167433246729
1593993600,227.68670347358722,241.75467432070138,227.0080367615973,241.68555317890335
1593907200,229.2143507638751,229.81946186660525,223.37826935508627,228.04196806118668
1593820800,225.08227535490013,230.4570170403888,224.60886219188595,229.09144846965813
1593734400,226.36406977276036,228.09727380286355,224.5799289743089,225.1368685715609
1593648000,231.0601343378338,232.04063645079867,223.2938141718433,226.41179530184215
1593561600,225.56739156591695,232.64354649160688,224.26952161057486,231.06816617129778
1593475200,227.89510566401145,228.6193362005472,223.10789348125886,225.59164268856532
1593388800,225.07382717556575,229.87919395299247,221.40664452723433,227.7712968708098
1593302400,220.91855384330773,227.67387496970883,218.1866803438351,225.11682979330618
1593216000,229.66150092769672,231.19409441544693,216.60127430045392,220.9498088970143
1593129600,232.1381962078491,233.3237716449034,227.8174767940951,229.50546792654012
1593043200,234.55200820040645,235.1897757659193,227.8020506439178,232.44436239262095
1592956800,243.14916241596538,249.1518407486411,231.22952188565787,234.7218822091501
1592870400,243.65799326443138,244.8344075883153,240.90315287935093,243.1253443941154
1592784000,227.68601749490418,246.33715579301062,227.48008436053158,243.23585801938495
1592697600,228.83907311680582,231.12974083448228,227.19839525423788,227.923846866292
1592611200,228.82165498744712,230.7609510838936,226.03339468698434,228.83353477690872
1592524800,231.23007424466803,231.8563670588145,226.71487916761035,228.96243082228736
1592438400,233.82001545380223,234.51774881055056,227.84461578043474,231.31330823117827
1592352000,235.33325012461083,236.99584327500386,228.30877490357534,233.83779327944737
1592265600,231.04516086659208,235.9656563160019,228.88231017965734,235.37102978659223
1592179200,231.25444673592594,233.45605408044398,218.6081663663863,230.88934019224527
1592092800,238.18761004001638,238.52958046309055,230.082801374032,231.81361871715356
1592006400,237.61443431137698,238.43791011135986,234.58439365269837,238.03668782159056
1591920000,229.84233040732644,239.012730601586,228.30398149285335,237.60089684892068
1591833600,248.2619402456569,249.974313776972,225.98091669272145,230.8915535164814
1591747200,243.96562495757783,250.03027899282864,242.4184861405905,247.8833443640613
1591660800,247.6309748124342,249.6007100750605,239.1111734979335,243.92300775793788
1591574400,245.06952209691693,247.34118391189008,241.19237675877505,246.2786930350147
1591488000,241.92177750360875,245.35564922896404,235.40701793489953,244.70683917412842
1591401600,240.11051872861034,244.471131254122,238.37165287314514,242.02753620750656
1591315200,243.25640227782057,247.23027972971357,239.45538902035003,240.1250945057508
1591228800,244.70107850538525,246.36089068168954,236.51968473679904,243.33694634392006
1591142400,237.47287431671938,244.88002546878803,234.11075004885683,244.3903888199377
1591056000,248.17687680454483,253.20137793342943,227.53513609375202,237.87585207023844
1590969600,231.11266750505845,250.75399021703345,231.06840733875808,248.07736713065583
1590883200,243.6794069050171,245.31708928228468,230.25669719426892,231.63802746213395
1590796800,220.63117019452437,246.75003452793504,218.86876863789854,243.3430940871326
1590710400,221.3775489298957,224.53370577643025,217.7621589467907,220.6333862897986
1590624000,208.21705178325558,220.50296614008622,204.71224260441326,219.78760288516327
1590537600,200.9496221279604,208.2192151747015,200.9045837322357,208.0684710091559
1590451200,203.99296936222095,204.96013842028498,197.36679725306598,201.10108196084053
1590364800,199.29132373461312,205.55829276643655,198.93308899427998,203.96236433799766
1590278400,206.40261320541356,210.5014309449395,200.68731303154541,200.68731303154541
1590192000,207.59632783888543,211.03846991392047,204.77424995370566,206.56895396415683
1590105600,198.2334100268974,209.17336779193658,196.566536207398,207.21621228473788
1590019200,209.8604493411902,211.49544545322897,191.64383227681097,198.3493150321274
1589932800,214.5348422244796,215.32704148524073,206.72282341630768,210.0152961143715
1589846400,214.90926081514885,215.75702502734873,209.57025461650753,214.52558138385965
1589760000,207.21785409112493,216.91778129567774,207.1714971453583,214.70130238084008
1589673600,200.5646709654639,209.75973039968903,199.77122939851301,207.0113785413886
1589587200,194.7386973260534,203.21331322589813,193.5464629215143,200.49950867075714
1589500800,203.82554814547612,204.03955425008266,191.84191728516032,194.7469030014004
1589414400,199.94258058416617,206.07150731690282,196.26760350374627,203.1539007745871
1589328000,189.82720684947992,201.0344123557362,188.64902486615392,199.60006899289704
1589241600,185.76587492133072,192.0993082812488,185.62596153005833,189.8126853960721
1589155200,188.51185181186491,193.21628995915435,177.20821242182825,186.45245467060593
1589068800,209.88642979092984,209.88642979092984,180.85972868250016,188.07421351280118
1588982400,211.4943261107157,214.58733770915075,208.72208414201546,209.92966104916357
1588896000,212.3089375577,216.63072257125023,207.41765474480803,211.40969347632574
1588809600,199.024551416757,214.59791899206098,197.53721434465407,212.2696999006177
1588723200,205.33293946839194,210.77234715374843,198.55017317653176,199.097208398974
1588636800,207.02364330885067,211.44194713963495,201.5486673996163,205.50377362811722
1588550400,209.91090659405123,210.64690880317258,195.26241371804366,206.6719740649259
1588464000,213.9081648306493,218.92642415211319,205.57476569242027,209.90820887528852
1588377600,212.0087793301249,215.19859705765165,210.47656724650528,213.81334802590925
1588291200,206.20091892441553,217.21661010228092,206.20091892441553,212.0213351272674
1588204800,215.18275214049615,226.97244298536742,202.3528087632891,206.72712808158082
1588118400,196.58981313074284,218.4473527801149,196.58981313074284,215.46421725266146
1588032000,196.5027157518658,197.75680361347364,192.38593876427578,196.97107755179874
1587945600,198.41293573225892,198.87125659518952,190.61277863473052,196.65550726210634
1587859200,193.93396855971156,199.7808104589512,192.66289429231293,197.46993237580423
1587772800,187.44126124519468,197.57492481247402,186.19057715375556,194.27390657952577
1587686400,185.42414919869321,189.69738064749666,185.05323044204476,187.5150899883886
1587600000,183.2084010064629,192.55268209611208,178.80563429747428,185.52973985668478
1587513600,170.47595514683186,183.91997077373895,170.0112127201671,182.6698838420483
1587427200,170.43701225629576,174.42522184982198,168.43362781730372,170.8690907395799
1587340800,180.04358123033595,186.48619432994514,167.4631174531541,170.48535319921808
1587254400,187.7465845909711,188.54149334380733,176.86330064854204,180.34178724584712
1587168000,170.77504530933098,189.81692703695367,170.77504530933098,187.65851365142518
1587081600,172.84036864308604,174.89047429570073,168.78120562512325,170.76612666280505
1586995200,151.45545480256104,174.77529690282736,148.8056199407393,172.20328444475518
1586908800,158.5411944644959,161.2101766921419,152.3509175407785,152.869449399855
1586822400,156.53570521762856,161.78986975969607,155.5414882594044,158.34954760439362
1586736000,157.65953641606077,159.12355200657737,150.25735402127327,156.55827717562647
1586649600,158.4491556697533,164.88481680800973,155.15354542175373,158.77414557864228
1586563200,158.8094930329704,161.2692955637932,154.0661623444825,158.38687990423296
1586476800,169.81610130362347,170.08129666169796,153.05690385000466,158.00717265802234
1586390400,172.6302634218197,173.31381836839626,165.64203991745504,169.8742995025995
1586304000,164.6413228096378,174.3007086470689,163.68749507036796,173.0920517177544
1586217600,170.97226680371668,176.30166675301732,162.98605365342704,164.78997107890893
1586131200,142.92906370640188,171.6396939066352,142.92906370640188,171.42930995703395
1586044800,144.99180509097104,145.94092350380086,141.04011546866656,142.9057172572387
1585958400,141.4666997664803,146.20158379459176,139.25013103522272,144.51272739757718
1585872000,141.1892877499303,146.77857694069996,138.07279274372428,141.44400031825188
1585785600,137.74417231124445,149.82292256385,135.75702958491368,141.72244159488088
1585699200,133.23306863816646,137.13535805323932,129.08873159503727,135.97460066384892
1585612800,132.18339492391158,135.19223306746005,130.55861875850192,133.22519599971088
1585526400,124.85548443909873,135.16676633175453,124.21758796428249,132.28252248769797
1585440000,131.28651872509627,132.0638991104357,124.00292649656912,124.67343721527321
1585353600,130.03797792540757,133.1809944829206,125.2462981650111,131.49687141301808
1585267200,139.18088030433756,141.69561240673298,130.18282622926444,131.51132961533554
1585180800,137.00111731139108,139.55817714191116,133.98857243994547,138.95566725366146
1585094400,138.38408318303016,142.3100589228848,133.2430092627289,136.223436639178
1585008000,136.40927505907067,143.20004978169186,132.91320312550974,138.8687676526299
1584921600,122.37650845715618,137.41303624312016,119.60273414523212,136.33055555604483
1584835200,132.0549204548972,136.96173329111517,121.69678814310483,122.30016104521194
1584748800,133.5257154986304,137.32644205224693,126.12429472799,132.8000016663901
1584662400,137.19908562774762,152.08445440125547,116.68176204427704,133.483472485488
1584576000,118.44731882700115,142.96515051913426,115.66099574155379,136.85967410930826
1584489600,116.31330774481295,118.32904173651681,110.37578983786388,118.28456070992495
1584403200,112.00131914634935,120.46811650941555,109.71147015526286,116.45509058945046
1584316800,123.37050859139266,124.03791163985872,101.45508817183597,110.78467730149879
1584230400,122.83997572025268,133.35502922979106,120.42721543327337,123.76941143487615
1584144000,133.9682939527657,134.99218347490205,121.26357095491562,122.30359352640096
1584057600,111.27525766632907,141.10357003569425,89.73070757359392,134.53192632814532
1583971200,194.74153037255863,195.40056538690152,103.57544897311001,108.1312246389005
1583884800,200.70250277549465,202.95972018465238,182.08768717626666,194.6396454921244
1583798400,203.74431176904486,206.17108103680815,196.56227795469113,200.61286848713127
1583712000,201.82051852530319,208.66718188733864,190.69676217042968,203.35022204542815
1583625600,236.50226811298876,236.50226811298876,196.28701347805577,198.4410396340142
1583539200,246.0742117443013,251.65964168866768,236.72775897792238,237.62854475716117
1583452800,228.11663173898103,245.22171298988246,227.6561226361263,245.22171298988246
1583366400,224.49813202462326,234.2704267169919,224.49813202462326,228.3298811450722
1583280000,223.95274207727266,228.7934042483434,220.81013881787064,224.46770812540709
1583193600,231.86332105482768,232.5428754488876,220.20251743402187,223.63227121965735
1583107200,217.62787373029033,234.3012221936131,216.16460117919763,231.66326966853214
1583020800,218.4562983061487,227.45605355913148,212.8582363212051,218.22696516433766
1582934400,227.42943841602087,233.01878067388728,217.98607925012317,218.01043961476267
1582848000,227.64236944695665,234.46416248407806,214.16851365959752,227.10448384705964
1582761600,223.80920717424485,238.0911826985292,210.16713094429798,227.13724469560256
1582675200,245.64353723778686,249.91768698341292,217.5528130456985,224.4777352740146
1582588800,265.98968818560536,266.13734981111435,245.06454128941704,246.63570315156176
1582502400,274.9631278536587,277.36877334193986,257.3941767718922,265.9355644713345
1582416000,261.82394753715016,275.97705774116434,261.3093889851595,275.5909796626992
1582329600,265.3899179032672,266.723325480383,257.25922118442264,261.8423121615632
1582243200,257.27748901537444,267.8596263650789,254.61013018367834,265.4111923296365
1582156800,258.9455107369171,263.8696896462437,247.47091205179592,257.07700262050327
1582070400,282.5524861719143,285.96441768225117,253.5083918671995,259.0131152397782
1581984000,268.24832812393123,285.8634398024423,259.9939760688528,282.34739122854484
1581897600,258.90261183183935,268.6335306013416,242.812273981584,267.53439289381254
1581811200,264.55987746748775,273.68353726058467,237.63104703299715,260.4241740772168
1581724800,286.01771621987496,288.5669263093988,262.6838014981918,264.6323331148999
1581638400,268.8727374986472,286.9726032182229,260.8764840010818,285.39641783641343
1581552000,265.667859407272,277.5256933493617,256.6990038204437,268.78760021530434
1581465600,237.64721508743443,275.08922483139895,237.64721508743443,265.4263420751343
1581379200,223.12229144271816,238.91298757117005,218.09866277818068,237.28266905729484
1581292800,228.6242655476988,229.44466896821436,216.74200030786818,223.27459230406748
1581206400,223.20540273147745,230.5680066478812,223.20540273147745,228.66482598971544
1581120000,223.3407607516225,227.75180893984935,214.07282798812955,223.15185336901337
1581033600,213.22794900332457,224.30456858867254,213.22794900332457,223.38549073175048
1580947200,203.86417948339835,216.1746117249282,201.2547714708195,213.1149211997363
1580860800,188.61264722912753,207.63279491368323,188.03604749766887,203.8715083727038
1580774400,189.709750314015,191.31933551930265,184.67187766436038,188.61168964417985
1580688000,188.34941060330237,194.99281778071847,187.0019703069195,189.92309948766896
1580601600,183.61890679172038,193.34861870195192,179.4777527701909,188.52530771929293
1580515200,179.83443084570143,184.122861353669,179.34262548583763,183.62320829671222
1580428800,184.5698102382626,185.5475641309205,175.2360443187242,179.9335562616251
1580342400,173.64827305089324,186.79569215989142,170.84098852988183,184.50191390780196
1580256000,176.08481836008738,178.36787929694577,173.54102647618984,173.54102647618984
1580169600,170.1222130257984,176.079514734933,170.1222130257984,175.98101154433354
1580083200,168.19181253770242,171.8452140982447,165.28064907710288,170.0986263949037
1579996800,159.38918037087532,167.86757469223735,159.38918037087532,167.67988169380928
1579910400,162.54977217812686,162.5818714925446,157.67600044899703,160.21501385660295
1579824000,162.89467150349927,164.3078615501559,155.57788350408978,162.554717176124
1579737600,168.0282546319371,168.0282546319371,159.19941604763835,162.837099108345
1579651200,169.72956717540447,171.20466538061967,165.98867625219924,167.91926157802055
1579564800,166.79253178789395,169.77469239668417,165.08932561122194,169.39167343347444
1579478400,167.03339245707224,169.22694803660443,161.3614117263286,166.7833844709884
1579392000,174.02265776884897,177.7437853602552,162.19905628870183,166.97806775368403
1579305600,169.4460090480485,179.23320479234675,165.42206924740447,174.16797214850857
1579219200,164.09837630621163,173.57219406849418,162.1673218509713,170.06546359501147
1579132800,166.60532787191238,167.20223935068313,158.84114439786887,164.55990152424062
1579046400,163.41228224260675,171.59763423830532,159.4014003072567,166.30294459819171
1578960000,143.5804299523064,169.90758103604483,143.5804299523064,165.73604407899703
1578873600,146.83859674460817,146.9022434147276,142.32810798926855,143.52722281795658
1578787200,142.27286537727167,146.22021881055835,141.85636886189482,146.22021881055835
1578700800,144.79459443008628,147.803328150765,142.1640925386078,142.755786794033
1578614400,137.77128526366323,144.91679168463688,135.4066990517259,144.71364846509528
1578528000,140.61097159468306,140.61097159468306,135.5126809222423,137.8026435865313
1578441600,142.94689098954402,147.7119447912215,137.26686295475562,140.53757488835328
1578355200,144.3169114853878,145.1013279295124,139.04913930113477,143.06093349312223
1578268800,135.2760969663837,144.33588920880158,134.91621201252138,144.19078853818638
1578182400,134.43283577679884,138.19474317397277,134.30707920456052,135.39914955745272
1578096000,134.38588635442218,135.70200444049993,132.69422012091027,134.19637974913334
1578009600,127.07060275860758,134.75272124841058,125.85539557318427,133.89850939940726
1577923200,130.49649124961167,130.60785523561321,126.56884527487166,127.04888594466429
1577836800,128.90400616613147,132.83410525685767,128.62455850162857,130.56223529102488